station_id,station_name,lon,lat,sample_date,parameter,fraction,value,unit
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-02-19,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.049,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-02-19,"Phosphor, total-P",Total,0.15,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-07,"Glødetab,susp.stof",Total,1.8,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-07,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.051,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-07,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,1.6,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-07,Suspenderede stoffer,Total,4.6,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-07,"Nitrogen,total N",Total,4.3,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-07,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,1.5,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-07,"Phosphor, total-P",Total,0.19,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-19,"Nitrogen,total N",Total,3.5,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-19,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,0.99,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-19,Suspenderede stoffer,Total,6.8,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-19,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,1.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-19,"Glødetab,susp.stof",Total,3.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-19,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.033,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-03-19,"Phosphor, total-P",Total,0.16,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-04-03,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.88,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-04-03,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.03,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-04-03,"Glødetab,susp.stof",Total,1.9,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-04-03,"Nitrogen,total N",Total,3.1,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-04-03,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,0.87,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-04-03,"Phosphor, total-P",Total,0.14,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-04-03,Suspenderede stoffer,Total,6.8,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-05-01,"Nitrogen,total N",Total,3.5,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-05-01,"Phosphor, total-P",Total,0.17,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-05-01,"Glødetab,susp.stof",Total,3.9,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-05-01,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,0.96,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-05-01,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.07,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-05-01,Suspenderede stoffer,Total,15.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-05-01,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.63,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-06-06,Suspenderede stoffer,Total,46.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-06-06,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,1.2,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-06-06,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.24,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-06-06,"Glødetab,susp.stof",Total,11.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-06-06,"Nitrogen,total N",Total,3.4,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-06-06,"Phosphor, total-P",Total,0.52,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-06-06,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,0.048,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-02,"Nitrogen,total N",Total,2.4,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-02,"Phosphor, total-P",Total,0.89,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-02,"Glødetab,susp.stof",Total,20.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-02,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.42,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-02,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,0.053,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-02,Suspenderede stoffer,Total,40.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-02,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.034,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-31,Suspenderede stoffer,Total,12.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-31,"Phosphor, total-P",Total,0.6,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-31,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,0.088,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-31,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.15,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-31,"Nitrogen,total N",Total,1.8,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-31,"Glødetab,susp.stof",Total,4.8,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-07-31,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.3,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-09-03,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.068,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-09-03,"Glødetab,susp.stof",Total,4.8,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-09-03,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.39,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-09-03,"Nitrogen,total N",Total,1.9,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-09-03,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,0.01,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-09-03,Suspenderede stoffer,Total,12.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-09-03,"Phosphor, total-P",Total,0.62,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-04,"Phosphor, total-P",Total,0.22,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-04,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.047,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-04,"Glødetab,susp.stof",Total,2.4,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-04,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.11,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-04,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,0.005,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-04,Suspenderede stoffer,Total,5.4,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-04,"Nitrogen,total N",Total,1.2,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-15,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,0.005,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-15,"Glødetab,susp.stof",Total,1.7,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-15,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.13,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-15,"Nitrogen,total N",Total,1.1,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-15,"Phosphor, total-P",Total,0.19,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-15,Suspenderede stoffer,Total,4.4,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-10-15,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.063,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-01,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.22,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-01,"Glødetab,susp.stof",Total,0.5,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-01,Suspenderede stoffer,Total,1.8,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-01,"Nitrogen,total N",Total,1.7,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-01,"Phosphor, total-P",Total,0.18,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-01,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,0.64,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-01,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.11,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-19,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.059,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-19,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,1.8,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-19,"Nitrogen,total N",Total,2.7,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-19,Suspenderede stoffer,Total,1.4,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-19,"Phosphor, total-P",Total,0.072,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-19,"Glødetab,susp.stof",Total,0.4,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-11-19,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.053,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-03,"Nitrogen,total N",Total,2.3,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-03,"Glødetab,susp.stof",Total,0.2,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-03,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.046,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-03,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.094,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-03,Suspenderede stoffer,Total,1.4,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-03,"Phosphor, total-P",Total,0.064,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-03,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,1.5,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-13,"Glødetab,susp.stof",Total,0.2,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-13,"Phosphor, total-P",Total,0.047,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-13,"Nitrogen,total N",Total,5.9,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-13,Suspenderede stoffer,Total,1.6,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-13,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.12,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-13,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.028,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2018-12-13,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,5.1,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-07,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.028,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-07,"Phosphor, total-P",Total,0.043,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-07,Suspenderede stoffer,Total,0.4,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-07,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.19,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-07,"Glødetab,susp.stof",Total,0.2,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-07,"Nitrogen,total N",Total,5.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-07,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.4,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-21,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.9,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-21,"Nitrogen,total N",Total,5.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-21,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.24,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-21,"Glødetab,susp.stof",Total,2.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-21,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.022,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-21,Suspenderede stoffer,Total,2.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-01-21,"Phosphor, total-P",Total,0.044,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-06,"Phosphor, total-P",Total,0.047,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-06,Suspenderede stoffer,Total,3.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-06,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.22,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-06,"Glødetab,susp.stof",Total,2.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-06,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,5.7,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-06,"Nitrogen,total N",Total,7.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-06,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.023,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-18,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.18,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-18,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,4.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-18,"Nitrogen,total N",Total,5.1,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-18,"Glødetab,susp.stof",Total,2.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-18,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.019,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-18,Suspenderede stoffer,Total,2.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-02-18,"Phosphor, total-P",Total,0.05,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-04,"Phosphor, total-P",Total,0.039,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-04,Suspenderede stoffer,Total,2.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-04,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.073,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-04,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.018,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-04,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,2.8,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-04,"Nitrogen,total N",Total,3.8,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-04,"Glødetab,susp.stof",Total,2.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-18,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-18,"Nitrogen,total N",Total,4.9,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-18,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.19,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-18,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.1,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-18,"Glødetab,susp.stof",Total,3.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-18,Suspenderede stoffer,Total,16.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-03-18,"Phosphor, total-P",Total,0.19,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-04-03,"Phosphor, total-P",Total,0.067,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-04-03,Suspenderede stoffer,Total,9.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-04-03,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.019,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-04-03,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.1,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-04-03,"Glødetab,susp.stof",Total,2.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-04-03,"Nitrogen,total N",Total,3.4,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-04-03,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,2.2,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-05-09,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,2.2,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-05-09,"Nitrogen,total N",Total,2.3,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-05-09,"Glødetab,susp.stof",Total,2.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-05-09,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.027,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-05-09,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.11,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-05-09,Suspenderede stoffer,Total,5.3,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-05-09,"Phosphor, total-P",Total,0.095,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-06-11,"Phosphor, total-P",Total,0.36,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-06-11,Suspenderede stoffer,Total,13.0,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-06-11,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.003,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-06-11,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.22,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-06-11,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,0.039,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-06-11,"Nitrogen,total N",Total,1.6,mg/l
15000280,"Brødens grøft, Brødens grøft.",10.242520118057882,56.72547443600355,2019-06-11,"Glødetab,susp.stof",Total,6.2,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-01-26,"Phosphor, total-P",Total,0.15522572240954852,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-01-26,"Nitrogen,total N",Total,4.686350600000001,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-01-26,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.092,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-02-22,"Phosphor, total-P",Total,0.09675526691576304,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-02-22,"Nitrogen,total N",Total,3.9617218000000003,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-03-16,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.046,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-03-16,"Nitrogen,total N",Total,6.342645000000001,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-03-16,"Glødetab,susp.stof",Total,5.7,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-03-16,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.16,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-03-16,"Phosphor, total-P",Total,0.12543311351317657,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-03-16,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,4.9,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-03-16,Suspenderede stoffer,Total,14.0,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-04-14,Suspenderede stoffer,Total,21.0,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-04-14,Ammoniak+ammonium-N,Opløst - filtrat fra filtrering,0.093,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-04-14,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.034,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-04-14,"Nitrogen,total N",Total,3.9617218000000003,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-04-14,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.7,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-04-14,"Glødetab,susp.stof",Total,6.6,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-04-14,"Phosphor, total-P",Total,0.10401888533808197,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-10-19,"Phosphor, total-P",Total,0.13545805022466176,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-10-19,"Nitrogen,total N",Total,3.9617218000000003,mg/l
15001034,"Onsild Å, Afløb Hobro Vestfjord",9.796714731010285,56.6403653876596,2016-11-16,"Phosphor, total-P",Total,0.12543311351317657,mg/l
